
2UTwAXA1AryymKKv7iK7UorfXi2kYo2mKQDXCzDGjTMbMv34t4TzzoAN7waz5Gk9Duh44Sg5kJHP3zEgS16Gaa8F,1679203029,2023-03-19T05:17:09,0.000005,B5sh6TV4qgpVC6U8S7xFeSioRVXPw6kcCTuHJE7oiQvN,dec,-25862,47793.86,21931.86,J9BcrQfX4p9D1bvLzRNCbMDv8f44a9LFdeqNE4Yk2WMD,,,
4Y8aZ99AGKs1QgbFW62tcb7ymnzcYnAn1okkTsPGy4aeX1oZq7FQLsfBMUHd3EakFf3eGEKi7EQabPW2j83rz5oD,1679203025,2023-03-19T05:17:05,0.000005,B5sh6TV4qgpVC6U8S7xFeSioRVXPw6kcCTuHJE7oiQvN,dec,-12931,60724.86,47793.86,J9BcrQfX4p9D1bvLzRNCbMDv8f44a9LFdeqNE4Yk2WMD,,,
2LKJKbkyktWtMzqowpxDUsqPPmvvx8PEyDXJf2m6c77Y3KcXDhcBU2DKjC5ZWB25VmL1eJTrTochWLKSi8FKLoLd,1679203023,2023-03-19T05:17:03,0.000005,B5sh6TV4qgpVC6U8S7xFeSioRVXPw6kcCTuHJE7oiQvN,dec,-12931,73655.86,60724.86,J9BcrQfX4p9D1bvLzRNCbMDv8f44a9LFdeqNE4Yk2WMD,,,
YVK681KEJMs33QuJsiMcvSP3MPX2Az77nNa8tbyqbrfypNboBsnYKjp1GggnqUbRbJUbRXFJDUFDMk7qeNcjfj8,1679203020,2023-03-19T05:17:00,0.000005,B5sh6TV4qgpVC6U8S7xFeSioRVXPw6kcCTuHJE7oiQvN,dec,-1473.05,75128.91,73655.86,J9BcrQfX4p9D1bvLzRNCbMDv8f44a9LFdeqNE4Yk2WMD,,,
3uysDKDbdok5369e9ajXLokRbyVogAafNzx8KRjyHZwao1m1nJZ43GVE3dKhECuoP6QXCJymQyuMLofcj5o9UwEC,1679202129,2023-03-19T05:02:09,0.00001,B5sh6TV4qgpVC6U8S7xFeSioRVXPw6kcCTuHJE7oiQvN,inc,70000,5128.91,75128.91,J9BcrQfX4p9D1bvLzRNCbMDv8f44a9LFdeqNE4Yk2WMD,,,
66uiZq7uEZfjYM9FnpXdXFeheqnf1Y284PyJdeBED7tFr1ExJxr4nbQ78KmsRM51uqVU4PY3WvRxm43rF9bfjYRA,1679201617,2023-03-19T04:53:37,0.00001,B5sh6TV4qgpVC6U8S7xFeSioRVXPw6kcCTuHJE7oiQvN,inc,100,5028.91,5128.91,J9BcrQfX4p9D1bvLzRNCbMDv8f44a9LFdeqNE4Yk2WMD,,,
2Cfodo1ZctGB2pKMc9k5AYy9CuLcuwyxXjzRkWfeDnHBnrPSnscDJjS78qt7o2q2QAd2mvDGBqQNvki8gvsuQVwB,1679159880,2023-03-18T17:18:00,0.000005,B5sh6TV4qgpVC6U8S7xFeSioRVXPw6kcCTuHJE7oiQvN,dec,-0.1,5029.01,5028.91,J9BcrQfX4p9D1bvLzRNCbMDv8f44a9LFdeqNE4Yk2WMD,,,
2JtDcz2Wtz1xUjU71MZ4UQnUPtscLJEKecKYYxnSYhkrw2oosq6MKhvEXUmZ4jQ4573HT1iuBizAfgeU3YUJpXHh,1679155508,2023-03-18T16:05:08,0.000005,B5sh6TV4qgpVC6U8S7xFeSioRVXPw6kcCTuHJE7oiQvN,dec,-2000,7029.01,5029.01,J9BcrQfX4p9D1bvLzRNCbMDv8f44a9LFdeqNE4Yk2WMD,,,
nCMc51qVXaCTazhusNgjNDaz9bBjGV6G7tm55gNFjKUWWDGzFBM5y9ndhEGGmKaQRWcF134uHGJYCpSSNCfFuj8,1679155505,2023-03-18T16:05:05,0.000005,B5sh6TV4qgpVC6U8S7xFeSioRVXPw6kcCTuHJE7oiQvN,dec,-2000,9029.01,7029.01,J9BcrQfX4p9D1bvLzRNCbMDv8f44a9LFdeqNE4Yk2WMD,,,
FUroXbykkaV36VPBwnMpmzA7nvq2Em3gJAy7Z3HceTbP9N3KX6QJ6kAPUF6XDEfyTTSHUeJKooPGxD9PnqVzGA2,1679155502,2023-03-18T16:05:02,0.000005,B5sh6TV4qgpVC6U8S7xFeSioRVXPw6kcCTuHJE7oiQvN,inc,-995,10024.01,9029.01,J9BcrQfX4p9D1bvLzRNCbMDv8f44a9LFdeqNE4Yk2WMD,,,
21u9suUyEnehVa3MUpQczUh7dMYdB2zThm1b8YgXBmg1FGWk53RnvQcZiJxpfb5R9kF63W87UGjHsPEpmuHNpBga,1679149449,2023-03-18T14:24:09,0.000005,B5sh6TV4qgpVC6U8S7xFeSioRVXPw6kcCTuHJE7oiQvN,dec,-2,10026.01,10024.01,J9BcrQfX4p9D1bvLzRNCbMDv8f44a9LFdeqNE4Yk2WMD,,,
WRMPJDCwqtfkny4AZ5CHv9prS43rt51WxE4DBRmzsSHPHc8hFYMuFqkdPuxgtXVDZ9nGZVAHzFnEbmsJzTNd8r3,1679149445,2023-03-18T14:24:05,0.000005,B5sh6TV4qgpVC6U8S7xFeSioRVXPw6kcCTuHJE7oiQvN,dec,-1.93,10027.94,10026.01,J9BcrQfX4p9D1bvLzRNCbMDv8f44a9LFdeqNE4Yk2WMD,,,
